path	kind	origin_url	head_branch	default_branch	dirty_tracked	untracked	porcelain_before	porcelain_after	size_mb	first_commit_date	last_commit_date	commit_count	newest_file_mtime	readme_title	funnel_rule	funnel_rule_strict	dup_group	fetch	head_in_default	dotgit_birth	status_err	dirty_class
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/sostav-s-zavisimostyami	worktree	https://github.com/d1-d57/disciplina.git	(detached)	main	1	0	1	1	201.1	2026-08-06T04:08	2026-09-13T15:47	3692	2026-09-13T15:52	disciplina	R10-wt-residue	R3-park		ok	yes	2026-09-13T01:47		generated-only
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/sostav-zhurnal-i-prichiny-po-id	worktree	https://github.com/d1-d57/disciplina.git	zahod/sostav-zhurnal-i-prichiny-po-id	main	2	2	4	4	262.0	2026-08-06T04:08	2026-09-17T17:22	4380	2026-09-17T17:36	disciplina	R3-park	R3-park		ok	yes	2026-09-17T12:06		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/sostav-zona-chuzhoj-volny	worktree	https://github.com/d1-d57/disciplina.git	zahod/sostav-zona-chuzhoj-volny	main	0	1	1	1	226.8	2026-08-06T04:08	2026-09-23T11:52	6015	2026-09-23T11:53	disciplina	R3-park	R3-park		ok	yes	2026-09-23T11:01		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/sovet-pri-sborke-zahoda	worktree	https://github.com/d1-d57/disciplina.git	zahod/sovet-pri-sborke-zahoda	main	0	1	1	1	217.4	2026-08-06T04:08	2026-09-21T05:21	5080	2026-09-21T05:25	disciplina	R3-park	R3-park		ok	yes	2026-09-20T23:47		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/srok-voskresheniya-parametrom	worktree	https://github.com/d1-d57/disciplina.git	zahod/srok-voskresheniya-parametrom	main	1	0	1	1	219.7	2026-08-06T04:08	2026-09-21T16:39	5353	2026-09-21T16:39	disciplina	R10-wt-residue	R3-park		ok	yes	2026-09-21T13:53		generated-only
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/stroka-kruga-polya	worktree	https://github.com/d1-d57/disciplina.git	zahod/stroka-kruga-polya	main	0	1	1	1	233.2	2026-08-06T04:08	2026-09-23T17:26	6578	2026-09-23T17:32	disciplina	R3-park	R3-park		ok	no	2026-09-23T16:25		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/sud-nad-218-urokami-partiyami	worktree	https://github.com/d1-d57/disciplina.git	(detached)	main	0	0	0	0	193.9	2026-08-06T04:08	2026-09-06T04:45	3087	2026-09-06T04:54	disciplina	R9-wt-done	R1-ok		ok	yes	2026-09-06T02:59		
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/sudit-urok	worktree	https://github.com/d1-d57/disciplina.git	zahod/sudit-urok	main	1	1	2	2	213.8	2026-08-06T04:08	2026-09-20T17:42	4751	2026-09-20T17:43	disciplina	R3-park	R3-park		ok	yes	2026-09-20T16:36		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/sudya-ne-perepisyvaet-cheloveka	worktree	https://github.com/d1-d57/disciplina.git	zahod/sudya-ne-perepisyvaet-cheloveka	main	1	1	2	2	262.0	2026-08-06T04:08	2026-09-17T19:12	4383	2026-09-17T19:14	disciplina	R3-park	R3-park		ok	no	2026-09-17T15:55		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/svedenie-uzlov-1	worktree	https://github.com/d1-d57/disciplina.git	zahod/svedenie-uzlov-1	main	0	1	1	1	230.1	2026-08-06T04:08	2026-09-23T13:36	6248	2026-09-23T13:38	disciplina	R3-park	R3-park		ok	yes	2026-09-23T13:26		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/svedenie-uzlov-2	worktree	https://github.com/d1-d57/disciplina.git	zahod/svedenie-uzlov-2	main	0	1	1	1	231.3	2026-08-06T04:08	2026-09-23T14:07	6319	2026-09-23T14:24	disciplina	R3-park	R3-park		ok	yes	2026-09-23T13:51		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/svedenie-uzlov-3	worktree	https://github.com/d1-d57/disciplina.git	zahod/svedenie-uzlov-3	main	0	1	1	1	231.7	2026-08-06T04:08	2026-09-23T14:55	6397	2026-09-23T15:02	disciplina	R3-park	R3-park		ok	yes	2026-09-23T14:19		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/svedenie-uzlov-4	worktree	https://github.com/d1-d57/disciplina.git	zahod/svedenie-uzlov-4	main	0	0	0	0	239.5	2026-08-06T04:08	2026-09-24T02:59	7489	2026-09-24T02:59	disciplina	R2-push	R2-push		ok	no	2026-09-24T02:06		
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/sverka-otchyota-s-diskom	worktree	https://github.com/d1-d57/disciplina.git	zahod/sverka-otchyota-s-diskom	main	0	3	3	3	217.5	2026-08-06T04:08	2026-09-21T04:50	5082	2026-09-21T04:51	disciplina	R3-park	R3-park		ok	yes	2026-09-20T23:47		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/svyaz-cepi-reestr	worktree	https://github.com/d1-d57/disciplina.git	zahod/svyaz-cepi-reestr	main	0	1	1	1	215.3	2026-08-06T04:08	2026-09-21T00:47	4915	2026-09-21T00:49	disciplina	R3-park	R3-park		ok	yes	2026-09-20T23:45		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/svyaz-cepi	worktree	https://github.com/d1-d57/disciplina.git	zahod/svyaz-cepi	main	0	1	1	1	214.8	2026-08-06T04:08	2026-09-20T20:44	4859	2026-09-20T20:54	disciplina	R3-park	R3-park		ok	yes	2026-09-20T16:48		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/tekst-zadachi-u-kazhdoj-temy	worktree	https://github.com/d1-d57/disciplina.git	zahod/tekst-zadachi-u-kazhdoj-temy	main	0	0	0	0	218.4	2026-08-06T04:08	2026-09-21T14:38	5243	2026-09-21T14:38	disciplina	R9-wt-done	R1-ok		ok	yes	2026-09-21T13:50		
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/tip-i-dom-mashinoj	worktree	https://github.com/d1-d57/disciplina.git	zahod/tip-i-dom-mashinoj	main	0	1	1	1	268.9	2026-08-06T04:08	2026-09-21T02:38	4948	2026-09-21T02:40	disciplina	R3-park	R3-park		ok	yes	2026-09-20T23:45		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/tipologiya-urokov	worktree	https://github.com/d1-d57/disciplina.git	zahod/tipologiya-urokov	main	2	2	4	4	264.6	2026-08-06T04:08	2026-09-20T16:38	4725	2026-09-20T16:46	disciplina	R3-park	R3-park		ok	yes	2026-09-20T15:38		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/tyazhelaya-po-odnoj	worktree	https://github.com/d1-d57/disciplina.git	zahod/tyazhelaya-po-odnoj	main	0	1	1	1	236.6	2026-08-06T04:08	2026-09-23T20:33	6968	2026-09-23T20:43	disciplina	R3-park	R3-park		ok	no	2026-09-23T20:09		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f0-mandat	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f0-mandat	main	0	0	0	0	234.7	2026-08-06T04:08	2026-09-24T01:04	6769	2026-09-23T23:56	disciplina	R2-push	R2-push		ok	no	2026-09-23T17:54		
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f0-sborka	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f0-sborka	main	0	1	1	1	223.7	2026-08-06T04:08	2026-09-23T04:24	5753	2026-09-23T04:26	disciplina	R3-park	R3-park		ok	yes	2026-09-23T03:53		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f0-sostav-2	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f0-sostav-2	main	0	1	1	1	272.8	2026-08-06T04:08	2026-09-23T20:44	6640	2026-09-23T20:53	disciplina	R3-park	R3-park		ok	no	2026-09-23T16:49		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f0-sostav	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f0-sostav	main	0	1	1	1	223.6	2026-08-06T04:08	2026-09-23T03:35	5714	2026-09-23T03:43	disciplina	R3-park	R3-park		ok	yes	2026-09-23T02:36		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f0-zahod-2	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f0-zahod-2	main	0	1	1	1	281.9	2026-08-06T04:08	2026-09-23T23:03	6768	2026-09-23T23:07	disciplina	R3-park	R3-park		ok	no	2026-09-23T17:56		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f0-zahod	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f0-zahod	main	0	1	1	1	223.8	2026-08-06T04:08	2026-09-23T05:42	5778	2026-09-23T05:53	disciplina	R3-park	R3-park		ok	yes	2026-09-23T04:37		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f2-worktree	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f2-worktree	main	0	1	1	1	224.3	2026-08-06T04:08	2026-09-23T06:46	5822	2026-09-23T06:56	disciplina	R3-park	R3-park		ok	yes	2026-09-23T06:03		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f2-zadanie	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f2-zadanie	main	0	0	0	0	226.9	2026-08-06T04:08	2026-09-23T13:44	6019	2026-09-23T13:44	disciplina	R9-wt-done	R1-ok		ok	yes	2026-09-23T11:04		
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f3-gigiena	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f3-gigiena	main	0	1	1	1	224.5	2026-08-06T04:08	2026-09-23T09:50	5914	2026-09-23T09:55	disciplina	R3-park	R3-park		ok	yes	2026-09-23T09:32		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f3-kruglinia	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f3-kruglinia	main	0	1	1	1	224.3	2026-08-06T04:08	2026-09-23T07:22	5842	2026-09-23T07:29	disciplina	R3-park	R3-park		ok	yes	2026-09-23T07:06		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f3-processy	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f3-processy	main	0	1	1	1	226.8	2026-08-06T04:08	2026-09-23T12:12	6015	2026-09-23T12:14	disciplina	R3-park	R3-park		ok	yes	2026-09-23T11:04		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f4-vyzhimka	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f4-vyzhimka	main	0	0	0	0	226.8	2026-08-06T04:08	2026-09-24T03:27	6020	2026-09-24T03:27	disciplina	R1-ok	R1-ok		ok	no	2026-09-23T11:04		
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f5-konvejer	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f5-konvejer	main	0	1	1	1	226.8	2026-08-06T04:08	2026-09-23T13:19	6015	2026-09-23T13:24	disciplina	R3-park	R3-park		ok	yes	2026-09-23T11:04		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f5-nezakrytoe	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f5-nezakrytoe	main	0	1	1	1	226.8	2026-08-06T04:08	2026-09-23T12:58	6017	2026-09-23T13:00	disciplina	R3-park	R3-park		ok	yes	2026-09-23T11:04		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f5-zakon-2	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f5-zakon-2	main	0	1	1	1	233.9	2026-08-06T04:08	2026-09-23T17:40	6648	2026-09-23T17:58	disciplina	R3-park	R3-park		ok	no	2026-09-23T16:59		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f5-zakon	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f5-zakon	main	0	1	1	1	225.1	2026-08-06T04:08	2026-09-23T10:40	5960	2026-09-23T10:44	disciplina	R3-park	R3-park		ok	yes	2026-09-23T10:19		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f6-dostavka	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f6-dostavka	main	0	1	1	1	224.4	2026-08-06T04:08	2026-09-23T08:11	5859	2026-09-23T08:12	disciplina	R3-park	R3-park		ok	yes	2026-09-23T07:39		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f7-hook	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f7-hook	main	0	1	1	1	225.1	2026-08-06T04:08	2026-09-23T10:12	5934	2026-09-23T10:19	disciplina	R3-park	R3-park		ok	yes	2026-09-23T09:55		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f7-podklyuchen	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f7-podklyuchen	main	0	1	1	1	226.8	2026-08-06T04:08	2026-09-23T11:53	6020	2026-09-23T11:55	disciplina	R3-park	R3-park		ok	yes	2026-09-23T11:04		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f7-registraciya-2	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f7-registraciya-2	main	0	1	1	1	234.0	2026-08-06T04:08	2026-09-23T21:17	6663	2026-09-23T21:19	disciplina	R3-park	R3-park		ok	no	2026-09-23T17:03		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f7-registraciya	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f7-registraciya	main	0	1	1	1	224.4	2026-08-06T04:08	2026-09-23T09:01	5889	2026-09-23T09:09	disciplina	R3-park	R3-park		ok	yes	2026-09-23T08:45		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f7-sessiya-2	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f7-sessiya-2	main	0	0	0	0	234.7	2026-08-06T04:08	2026-09-24T01:47	6765	2026-09-24T01:47	disciplina	R1-ok	R1-ok		ok	no	2026-09-23T17:55		
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f7-sessiya	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f7-sessiya	main	0	1	1	1	224.4	2026-08-06T04:08	2026-09-23T08:36	5876	2026-09-23T08:45	disciplina	R3-park	R3-park		ok	yes	2026-09-23T08:22		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-f7-stend	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-f7-stend	main	1	2	3	3	233.8	2026-08-06T04:08	2026-09-23T20:35	6650	2026-09-23T20:39	disciplina	R3-park	R3-park		ok	no	2026-09-23T16:56		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-fa-pesochnica	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-fa-pesochnica	main	0	1	1	1	226.8	2026-08-06T04:08	2026-09-23T12:13	6016	2026-09-23T12:18	disciplina	R3-park	R3-park		ok	yes	2026-09-23T11:04		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-fa-razvedka	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-fa-razvedka	main	0	1	1	1	224.4	2026-08-06T04:08	2026-09-23T09:23	5902	2026-09-23T09:32	disciplina	R3-park	R3-park		ok	yes	2026-09-23T09:09		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/uzel-fa-roli	worktree	https://github.com/d1-d57/disciplina.git	zahod/uzel-fa-roli	main	0	1	1	1	234.6	2026-08-06T04:08	2026-09-24T01:09	6736	2026-09-24T03:24	disciplina	R3-park	R3-park		ok	no	2026-09-23T17:39		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/ves-bez-obhoda-istorii	worktree	https://github.com/d1-d57/disciplina.git	zahod/ves-bez-obhoda-istorii	main	0	1	1	1	236.9	2026-08-06T04:08	2026-09-23T21:56	7116	2026-09-23T21:58	disciplina	R3-park	R3-park		ok	no	2026-09-23T21:26		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/vyhod-s-ozhidaniem	worktree	https://github.com/d1-d57/disciplina.git	zahod/vyhod-s-ozhidaniem	main	0	0	0	0	222.6	2026-08-06T04:08	2026-09-23T01:50	5620	2026-09-23T01:52	disciplina	R9-wt-done	R1-ok		ok	yes	2026-09-23T01:51		
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/vynos-dvizhkov-2	worktree	https://github.com/d1-d57/disciplina.git	(detached)	main	1	1	2	2	115.6	2026-08-06T04:08	2026-08-25T02:12	640	2026-09-17T23:46	disciplina	R3-park	R3-park		ok	yes	2026-08-25T02:32		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/vyvoz-311-kommitov	worktree	https://github.com/d1-d57/disciplina.git	zahod/vyvoz-311-kommitov	main	0	0	0	0	219.2	2026-08-06T04:08	2026-09-21T13:57	5253	2026-09-21T14:02	disciplina	R9-wt-done	R1-ok		ok	yes	2026-09-21T14:02		
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/vyvoz-bez-chuzhoj-istorii	worktree	https://github.com/d1-d57/disciplina.git	zahod/vyvoz-bez-chuzhoj-istorii	main	0	0	0	0	233.4	2026-08-06T04:08	2026-09-23T18:28	6582	2026-09-23T18:28	disciplina	R2-push	R2-push		ok	no	2026-09-23T16:27		
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/vyvoz-i-nadgrobiya	worktree	https://github.com/d1-d57/disciplina.git	zahod/vyvoz-i-nadgrobiya	main	0	0	0	0	221.5	2026-08-06T04:08	2026-09-22T23:14	5477	2026-09-22T23:14	disciplina	R9-wt-done	R1-ok		ok	yes	2026-09-22T23:14		
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/workflow-lekcia	worktree	https://github.com/d1-d57/disciplina.git	zahod/workflow-lekcia	main	0	1	1	1	113.9	2026-08-06T04:08	2026-08-26T02:40	663	2026-08-26T04:40	disciplina	R10-wt-residue	R3-park		ok	yes	2026-08-25T12:04		scratch-only
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/yashchik-golovy	worktree	https://github.com/d1-d57/disciplina.git	zahod/yashchik-golovy	main	0	1	1	1	234.8	2026-08-06T04:08	2026-09-23T18:19	6763	2026-09-23T19:42	disciplina	R3-park	R3-park		ok	no	2026-09-23T17:55		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/zadanie-subagentu-bez-protivorechij	worktree	https://github.com/d1-d57/disciplina.git	zahod/zadanie-subagentu-bez-protivorechij	main	0	1	1	1	226.8	2026-08-06T04:08	2026-09-23T20:13	6017	2026-09-23T20:16	disciplina	R3-park	R3-park		ok	no	2026-09-23T11:05		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/zakon-fixture-starye-lovushki	worktree	https://github.com/d1-d57/disciplina.git	zahod/zakon-fixture-starye-lovushki	main	0	1	1	1	217.4	2026-08-06T04:08	2026-09-21T06:16	5081	2026-09-21T06:19	disciplina	R3-park	R3-park		ok	yes	2026-09-21T02:02		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/zakon-nahodki	worktree	https://github.com/d1-d57/disciplina.git	zahod/zakon-nahodki	main	0	1	1	1	231.9	2026-08-06T04:08	2026-09-23T15:22	6453	2026-09-23T15:29	disciplina	R3-park	R3-park		ok	yes	2026-09-23T14:51		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/zakon-zakrytiya-ohvat-i-uslovie-g	worktree	https://github.com/d1-d57/disciplina.git	zahod/zakon-zakrytiya-ohvat-i-uslovie-g	main	0	2	2	2	262.0	2026-08-06T04:08	2026-09-17T17:33	4382	2026-09-17T17:35	disciplina	R3-park	R3-park		ok	yes	2026-09-17T12:06		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/zakon-zakrytiya-stend	worktree	https://github.com/d1-d57/disciplina.git	zahod/zakon-zakrytiya-stend	main	0	1	1	1	231.1	2026-08-06T04:08	2026-09-23T13:52	6285	2026-09-23T13:54	disciplina	R3-park	R3-park		ok	yes	2026-09-23T13:38		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/zakon-zakrytiya-sudit-sostav	worktree	https://github.com/d1-d57/disciplina.git	(detached)	main	1	0	1	1	201.4	2026-08-06T04:08	2026-09-13T17:56	3701	2026-09-13T18:00	disciplina	R10-wt-residue	R3-park		ok	yes	2026-09-13T01:49		generated-only
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/zakon-zakrytiya-volna-14	worktree	https://github.com/d1-d57/disciplina.git	zahod/zakon-zakrytiya-volna-14-orkestrator-ne-lomaetsya	main	1	0	1	1	197.9	2026-08-06T04:08	2026-09-06T23:51	3542	2026-09-06T23:55	disciplina	R10-wt-residue	R3-park		ok	yes	2026-09-06T23:12		generated-only
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/zakon-zakrytiya-volna-8-zakrytie-zony	worktree	https://github.com/d1-d57/disciplina.git	zahod/zakon-zakrytiya-volna-8-zakrytie-zony	main	0	0	0	0	232.0	2026-08-06T04:08	2026-09-24T04:01	6486	2026-09-24T04:01	disciplina	R1-ok	R1-ok		ok	no	2026-09-23T15:12		
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/zamer-mashiny	worktree	https://github.com/d1-d57/disciplina.git	zahod/zamer-mashiny	main	0	1	1	1	236.3	2026-08-06T04:08	2026-09-23T20:02	6917	2026-09-23T20:09	disciplina	R3-park	R3-park		ok	no	2026-09-23T19:40		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/zhdat-do-karantina	worktree	https://github.com/d1-d57/disciplina.git	zahod/zhdat-do-karantina	main	1	0	1	1	268.9	2026-08-06T04:08	2026-09-21T04:42	4947	2026-09-21T04:42	disciplina	R3-park	R3-park		ok	yes	2026-09-20T23:46		work
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/zhivost-pered-kazhdym-zahodom	worktree	https://github.com/d1-d57/disciplina.git	(detached)	main	1	0	1	1	253.5	2026-08-06T04:08	2026-09-13T14:57	3693	2026-09-13T15:05	disciplina	R10-wt-residue	R3-park		ok	yes	2026-09-13T01:47		generated-only
/Users/ivanyakovlev/Documents/GitHub/disciplina-wt/zhivost-porog-i-posledovatelno	worktree	https://github.com/d1-d57/disciplina.git	zahod/zhivost-porog-i-posledovatelno	main	0	0	0	0	262.0	2026-08-06T04:08	2026-09-17T12:47	4384	2026-09-17T12:35	disciplina	R9-wt-done	R1-ok		ok	yes	2026-09-17T12:06		
/Users/ivanyakovlev/Documents/GitHub/disciplina	main	https://github.com/d1-d57/disciplina.git	main	main	36	170	206	206	300.1	2026-08-06T04:08	2026-09-24T11:20	7865	2026-09-24T17:30	disciplina	R3-park	R3-park		ok	no	2026-08-06T04:08		work
/Users/ivanyakovlev/Documents/GitHub/london-avgust-2026	main	none	main	none	0	0	0	0	1.9	2026-08-21T22:03	2026-09-18T00:01	30	2026-09-18T00:01	Лондон, 23–31 августа 2026	R2-push	R2-push		no-origin		2026-08-21T22:03		
/Users/ivanyakovlev/Documents/GitHub/matema-fest	main	https://github.com/d1-d57/matema-fest.git	main	main	0	1	1	1	81.2	2026-06-06T13:47	2026-09-17T23:49	14	2026-09-17T23:48	CLAUDE.md — вход для Claude Code	R3-park	R3-park		ok	yes	2026-06-16T19:55		work
/Users/ivanyakovlev/Documents/GitHub/matemdigest-map-wt/stil-noch	worktree	https://github.com/d1-d57/digest.git	zahod/stil-noch	main	0	0	0	0	41.3	2026-07-10T04:13	2026-08-20T03:18	128	2026-08-20T03:22	MATEMDIGEST · карта года	R2-push	R2-push		ok	no	2026-08-19T23:37		
/Users/ivanyakovlev/Documents/GitHub/matemdigest-map	main	https://github.com/d1-d57/digest.git	rabota	main	0	0	0	0	265.9	2026-07-10T04:13	2026-09-17T23:57	125	2026-09-17T23:56	MATEMDIGEST · карта года	R2-push	R2-push		ok	no	2026-07-10T04:13		
/Users/ivanyakovlev/Documents/GitHub/materials-wt/chistka-hvostov	worktree	https://github.com/d1-d57/materials.git	zahod/chistka-hvostov	main	0	0	0	0	306.3	2026-06-13T16:24	2026-08-16T16:26	1348	2026-08-16T16:24	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R2-push	R2-push		ok	no	2026-08-16T15:47		
/Users/ivanyakovlev/Documents/GitHub/materials-wt/dobivka-dolgov	worktree	https://github.com/d1-d57/materials.git	zahod/dobivka-dolgov	main	0	0	0	0	306.1	2026-06-13T16:24	2026-08-16T05:59	1335	2026-08-16T05:59	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R2-push	R2-push		ok	no	2026-08-16T05:43		
/Users/ivanyakovlev/Documents/GitHub/materials-wt/dovodka-solvera	worktree	https://github.com/d1-d57/materials.git	zahod/dovodka-solvera	main	0	65	65	65	285.0	2026-06-13T16:24	2026-08-15T03:55	859	2026-08-08T02:15	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R3-park	R3-park		ok	no	2026-08-08T01:39		work
/Users/ivanyakovlev/Documents/GitHub/materials-wt/kadr-uzor-i-vmeshchenie	worktree	https://github.com/d1-d57/materials.git	zahod/kadr-uzor-i-vmeshchenie	main	1	0	1	1	283.4	2026-06-13T16:24	2026-08-15T19:13	1263	2026-08-15T19:11	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R3-park	R3-park		ok	no	2026-08-15T18:27		generated-only
/Users/ivanyakovlev/Documents/GitHub/materials-wt/modeli	worktree	https://github.com/d1-d57/materials.git	zahod/modeli-arn	main	843	0	843	843	185.7	2026-06-13T16:24	2026-08-11T15:55	1026	2026-08-11T16:01	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R3-park	R3-park		ok	no	2026-08-11T15:33		work
/Users/ivanyakovlev/Documents/GitHub/materials-wt/obratnyj-progon	worktree	https://github.com/d1-d57/materials.git	zahod/obratnyj-progon	main	0	27	27	27	263.0	2026-06-13T16:24	2026-08-07T22:46	848	2026-08-07T22:46	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R3-park	R3-park		ok	no	2026-08-07T22:15		work
/Users/ivanyakovlev/Documents/GitHub/materials-wt/obzor-funkciya-putey	worktree	https://github.com/d1-d57/materials.git	arka/obzor-funkciya-putey	main	0	1	1	1	320.7	2026-06-13T16:24	2026-08-25T01:33	1465	2026-08-25T03:33	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R3-park	R3-park		ok	no	2026-08-23T12:21		scratch-only
/Users/ivanyakovlev/Documents/GitHub/materials-wt/perepis-diska	worktree	https://github.com/d1-d57/materials.git	zahod/perepis-diska	main	0	0	0	0	319.4	2026-06-13T16:24	2026-09-25T00:14	1658	2026-09-25T00:14	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R2-push	R2-push		ok	no	2026-09-25T00:12		
/Users/ivanyakovlev/Documents/GitHub/materials-wt/polya-i-uzor	worktree	https://github.com/d1-d57/materials.git	zahod/polya-i-uzor	main	1	0	1	1	256.7	2026-06-13T16:24	2026-08-15T03:54	1133	2026-08-14T15:41	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R3-park	R3-park		ok	no	2026-08-14T13:56		generated-only
/Users/ivanyakovlev/Documents/GitHub/materials-wt/reserch-russkie-kruzhki	worktree	https://github.com/d1-d57/materials.git	zahod/reserch-russkie-kruzhki	main	0	0	0	0	312.6	2026-06-13T16:24	2026-09-14T00:04	1515	2026-09-14T00:04	materials — ТЫ ЗДЕСЬ. Читай первым, до всего остального	R2-push	R2-push		ok	no	2026-09-13T23:41		
